© 2000-2026 QIAGEN. All rights reserved.

Analysis Details for My Projects->KKH_SCpops_tagseq->HCC1806_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:12 AM->matched_F_C2C4_vs_MPV_lfc
Workspace	My Projects
Project	KKH_SCpops_tagseq
Analysis	matched_F_C2C4_vs_MPV_lfc
Date	Mon Aug 10 09:12:32 PDT 2026
Analysis ID	43603414

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.1
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
(confidence = Experimentally Observed) AND
(data sources = An Open Access Database of Genome-wide Association Results OR BIND OR BioGRID OR Catalogue Of Somatic Mutations In Cancer (COSMIC) OR Chemical Carcinogenesis Research Information System (CCRIS) OR Clinical Genome Resource (ClinGen) OR ClinicalTrials.gov OR ClinVar OR Cognia OR DIP OR DrugBank OR Gene Ontology (GO) OR GVK Biosciences OR Hazardous Substances Data Bank (HSDB) OR HumanCyc OR Ingenuity Expert Findings OR Ingenuity ExpertAssist Findings OR IntAct OR Interactome studies OR MIPS OR miRBase OR miRecords OR Mouse Genome Database (MGD) OR Obesity Gene Map Database OR Online Mendelian Inheritance in Man (OMIM) OR Reactome OR TarBase OR TargetScan Human OR TargetScan Mouse)

Canonical Pathways for My Projects->KKH_SCpops_tagseq->HCC1806_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:12 AM->matched_F_C2C4_vs_MPV_lfc
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Hematological Disease, Organismal Injury and Abnormalities	mature lymphocytic neoplasm	Mature lymphocytic neoplasm	1.82E-08	 	 	 	 	SQSTM1,CMSS1,IGFBP4,EIF3G,PRMT5,LGMN,MTCL2,LAMA3,ANXA6,PNN,MDC1,PKM,TSPO,FADD,SMARCD2,ABL2,ZYX,JUND,EPDR1,LAMB3,PSMA2,FERMT1,MISP,CBX3,RPL19,BCAT1,PSRC1,EEF1A1,LYPLA2,NECTIN1,USP14,IFI30,TNRC18,ESF1,TNFRSF21,ASAP2,PABPC1,PTK2,MMP1,TFAP2A,AHR,NFE2L3,TSPAN1,TRAM2,GSN,EPHX1,SLC25A39,DSC3,H1-3,EHD2,YWHAZ,SLC12A6,DLAT,GPC1,LGALS1,MRPL41,LY6E,PTS,FASN,YKT6,H1-4,LPCAT2,EPHA2,PCNA,TGFBI,H2BC12,RALY,LCP1,KRT4,H1-2,CST3,CFL1,HSPA8,ITGB1,SLC6A8,IGFBP3,EIF4EBP1,SETD5,CD151,FGFR3,SIPA1L3,SREBF1,COL17A1,IMPDH2,TMEM230,DBI,AHNAK2,B2M,JMJD4,FYB1,EGR1,PPP3CA,ANKRD52,EPN1,AHSA1,LAMC2,PRKCA,PRDM2,FDX1,SP3,SEPTIN9,ABCF1,ABLIM1,STK17A,TM7SF3,HNRNPA2B1,ECI2,FTH1,CDK1,ITM2B,LAPTM4A,ZNF551,CHD3,YAP1,HNRNPC,MTMR2,NFKBIA,NFRKB,PDCD11,MKKS,FSTL3,MYO1C,CPSF1,CCDC90B,ADRM1,FABP5,ATG9A,COL4A1,LAD1,DST,AAK1,UACA,INSR,APP,IFI44,PAWR,KHDRBS1,SLC25A5,TGFBR2,CLPTM1L,HNRNPH1,CCND1,FAM83D,CALD1,P4HB,PSMB8,RPS15,PSMB6,CSNK1A1,FLRT2,COMT,DSP,NQO1,ZFP36L2,COL12A1,ANO1,PLXNB2,CDKN1A,NAE1,RPL31,PMEPA1,TPM1,SH3PXD2A,CAPN2,SERPINB5,DIAPH1,CUX1,IRAK1,CTTN,SERTAD1,EPPK1,ID3,MCM8,ATP5F1D,STMN1,PRKCSH,PPIA,TRIM28,DHCR24,TIMP3,EPAS1,KIF1C,SLC25A24,TUBB2A,CSNK2A1,NSD2,CDC25B	187	
Cell Death and Survival, Organismal Injury and Abnormalities	apoptosis	Apoptosis of epithelial cells	1.87E-08	 	-0.634	 	-0.796	EI24,NDRG1,SLC20A1,YAP1,PKM,FADD,NFKBIA,TGFBI,SLK,PLXNB2,ITGB1,CDKN1A,CASP4,NAE1,NPM1,CD151,MAPK9,HSF1,SERPINB5,ID1,PAK1,IRF3,PTPN2,JUP,APP,TRAPPC1,EGR1,AATF,PPP3CA,PTK2,STMN1,BAD,AHR,PRKCA,GSN,HSPA5,CTSB,CCND1,TIMP3,F3,TNFAIP2,PSMB8	42	
Cell Morphology, Organismal Injury and Abnormalities	hypertrophy	Hypertrophy of cells	1.90E-08	 	-0.563	 	-0.530	FOSL2,EI24,PRMT5,YAP1,NFKBIA,PRDX3,FSTL3,H2AZ1,JUND,EEF1D,CANX,CTSD,PTGES,CYP1B1,FGFR3,CDK4,SREBF1,PARK7,S100A6,DBI,APP,ADGRG1,PPP3CA,PTK2,MMP1,TGFBR2,PPIA,AHR,PRKCA,EMP1,GSN,CTSB,SP3,EPAS1,FST,GAL,SPTAN1	37	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease, Skeletal and Muscular Disorders	uterine smooth muscle tumor	Uterine smooth muscle tumor	1.95E-08	 	 	 	 	NDRG1,PCNA,PDCD11,TGFBI,RPL9,MYH9,ZYX,RERE,RPS19,SLK,COL12A1,TXNDC9,CDKN1A,POGLUT3,NAE1,EIF4EBP1,CYP1B1,MDH1,RPL19,SH3PXD2A,RPS25,CUX1,MEST,DST,SLC7A1,FH,PCDH7,COL17A1,PSMA6,BDH1,S100A6,RPL22,EPPK1,NUP107,MCM8,MGST1,TGFBR2,CLDN11,AHR,CLPTM1L,COMMD8,VCP,TUBB2A,FTH1,AURKB,RPS15	46	
Organismal Injury and Abnormalities	atrophy	Atrophy of organ	1.96E-08	 	0.840	 	0.465	SQSTM1,YARS1,TMEM9,LGMN,PKM,MTMR2,FADD,NFKBIA,ABL2,PSMA7,FERMT1,ENO1,CTSD,HSF1,CLCN3,EEF1A1,DST,PARK7,JUP,APP,AGTRAP,GPAA1,HSPB1,PRNP,AHR,HNRNPA1,MCCC2,APLP2,FST,VCP,SPTAN1,MT2A,GNB4,SLC12A6,NDRG1,METAP2,B4GALT1,COL12A1,PSMB3,CD151,UBC,ID1,PTPN2,TRAPPC1,EGR1,PPP3CA,MCM8,ATF4,CTSB,SEPTIN9,CHCHD10,HNRNPA2B1,PDXK	53	
Organismal Injury and Abnormalities	acute disease	Acute disease	1.97E-08	 	-1.077	 	-1.014	ANXA6,RPS24,MDC1,NDUFA5,UBXN1,ZYX,LAMB3,NDUFA7,DPP3,OTUB1,ELOB,BCAT1,CCNA1,EEF1A1,PCDH7,FBL,JUP,ASAP2,PABPC1,PTK2,CTNNAL1,PLCD3,CALR,AHR,GSN,CAMK2G,EPHX1,SLC25A39,HLA-C,CLTB,DSC3,TMSB10,NAGK,LGALS1,NDRG1,YKT6,METAP2,B4GALT1,TGFBI,CNN2,H2BC12,HSPA8,NDUFA11,BCAM,RPS25,FGFR3,PGD,S100A8,SUN1,SUB1,EGR1,PPP3CA,PRDM2,FDX1,SEPTIN9,ABLIM1,CHMP5,ECI2,FTH1,AURKB,MINK1,YARS1,CDK11B,SLC7A8,COX7B,TSPAN15,NDUFA1,YAP1,RPL23A,RPL37,MYO1C,FABP5,CTSD,MGST3,HSF1,TTYH3,COL4A1,MELK,UACA,MGST1,BAD,HSPB1,RPS16,RAB13,SLC25A5,TGFBR2,CCND1,RBM42,KLF5,PLK2,CALD1,PSMB8,CSNK1A1,F2RL1,PPFIBP1,EED,NQO1,CGREF1,FRMD8,ZFP36L2,GLG1,PMEPA1,UBC,CUX1,G6PD,SLPI,NDUFV1,ATP5ME,MCM8,ARL4C,PPIA,F3,TUBB2A,CDC25B,SQSTM1,CMSS1,CLDN7,MTCL2,CCNG1,VSIR,PNN,PKM,TSPO,ABL2,GAPDH,EPDR1,EEF1D,CENPBD2P,SERPINB2,TMEM248,RPS6KA4,PLOD1,PSRC1,TNRC18,TRIB1,TFAP2A,EXOSC4,COXFA4,CLDN11,TRAM2,KRT6A,KRT17,NDUFB9,LY6E,RHOD,FXYD3,EPHA2,PCNA,LCP1,SERINC2,H1-2,CST3,LIMA1,ITGB1,SLC6A8,IGFBP3,SETD5,NPM1,PUSL1,TCOF1,ID1,CD99,IMPDH2,AHNAK2,B2M,FYB1,PIGU,NDUFB10,RPL6,PLEC,EIF2S3,PRKCA,RAB32,CDK1,PDXK,CEP57,RPLP1,MTMR2,NFKBIA,HSPA1A,UBXN4,PNPLA2,SEMA3C,SNRPA,POLR2J2/POLR2J3,NAPRT,CD81,POP4,DST,RAB31,ZNF518A,RNH1,CD55,INSR,RPL22,APP,NDUFB8,UPK1B,KHDRBS1,AGTRAP,PSMB4,TUBA1B,STT3A,NDUFA13,COL12A1,SERPINB1,FKBP8,CDKN1A,CASP4,MLXIP,CAPN2,SERPINB5,IRAK1,CAMK2N1,NRN1,PTPN2,RRBP1,EPPK1,STMN1,EIF3D,ATF4,SLC39A4,HSPA5,EPAS1,NDUFB1,KIF1C,TRA2B,NSD2,LNX2	229	
Immunological Disease, Organismal Injury and Abnormalities	allergy	Allergy	1.99E-08	 	-1.154	 	-1.077	SQSTM1,IGFBP4,LGMN,LAMA3,PTPA,HLA-E,NFKBIA,EEF2,SBDS,MYH9,ABL2,ZYX,GAPDH,ENO1,AGO2,FABP5,SERPINB13,CD81,EEF1A1,FABP4,IFI30,IRF3,PSMA6,JUP,EIF1,AHR,GSN,HLA-C,VCP,KRT6A,P4HB,NAGK,KRT17,FOSL2,F2RL1,LGALS1,CLDN1,AQP3,B4GALT1,CDK2AP1,RERE,CST3,GLG1,SERPINB1,CFL1,FKBP8,PSAP,KLK5,TPM1,DIAPH1,S100A8,SREBF1,JPT1,PAK1,PTPN2,IMPDH2,KLK10,EGR1,PPP3CA,RPS14,PPIA,HSPA5,ACOT13,ARCN1	64	
Immunological Disease, Inflammatory Disease, Organismal Injury and Abnormalities	atopic disease	Atopic disease	2.03E-08	 	 	 	 	SQSTM1,KRT17,IGFBP4,F2RL1,LGMN,LGALS1,PTPA,CLDN1,SBDS,MYH9,ZYX,RERE,CST3,SERPINB1,CFL1,FKBP8,GAPDH,ENO1,PSAP,KLK5,AGO2,FABP5,SERPINB13,TPM1,S100A8,EEF1A1,FABP4,IFI30,JPT1,IRF3,PSMA6,JUP,IMPDH2,KLK10,EIF1,PPP3CA,PPIA,AHR,GSN,HSPA5,HLA-C,VCP,ARCN1,KRT6A,P4HB,NAGK	46	
Infectious Diseases, Organismal Injury and Abnormalities	infection	Infection of epithelial cell lines	2.05E-08	 	1.767	 	2.447	PSMB6,MT2A,SF3B2,MRPS12,PSMA3,LIN7C,CGREF1,BSG,PSMC4,ZYX,PSMA7,CAD,PSMA2,SNRPA,CHORDC1,EEF1A1,CTTN,RNH1,PAK1,IRF3,SUB1,KHDRBS1,ATP6V0C,PRKCA,RPL18,TRIM29,HSPA5,HNRNPH1,MUS81,EPAS1	30	
Organismal Injury and Abnormalities	sclerosis	Sclerosis	2.24E-08	 	 	 	 	KRT17,IGFBP4,FOSL2,PRMT5,LY6E,FASN,LAMC1,ANXA6,YAP1,PKM,HLA-E,CLDN1,RAB6A,NME4,CNN2,BSG,ZFP36L2,CFL1,JUND,PFN1,CDKN1A,PPP2R1A,ACTN4,CD151,NUDT21,FGFR3,DIAPH1,PGD,COL4A1,LAD1,FH,SUB1,SLPI,IMPDH2,AHNAK2,GPAA1,CALR,LAMC2,PRKCA,GSN,HSPA5,HNRNPH1,CTSB,EPHX1,GPS1,FST,P4HB,NAGK	48	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	brain cancer	Brain cancer	2.25E-08	 	 	 	 	EDEM1,LAMA3,RPS24,MDC1,HLA-E,HNRNPL,FADD,RPS5,NME4,SMARCD2,LIN7C,PES1,UBXN1,TCHP,AKR1C2,LAMB3,UBE2T,SERPINB13,TOP1MT,DPP3,OTUB1,MISP,CBX3,MAPK9,CHST12,REXO2,CLCN3,BCAT1,EFNB1,NECTIN1,IFI30,PCDH7,FBL,JUP,RPS7,PABPC1,PTK2,TAPBP,PLCD3,CALR,UBAP2L,NOLC1,AHR,HNRNPA1,GSN,CAMK2G,BUD13,EIF3K,EPHX1,SLC25A39,HLA-C,RPL36,CLTB,DSC3,FST,BUD31,SNX10,TAF1D,EI24,DLAT,CDIN1,LGALS1,SAMD4B,NDRG1,TTC1,RBBP7,METAP2,B4GALT1,TGFBI,CNN2,H2BC12,KRT4,RERE,PYGB,HSPA8,EGLN1,NDUFA11,KRT14,BCAM,ZCCHC3,FGFR3,S100A8,SUN1,SUB1,AKR1C1,EGR1,DAAM1,CD276,DPH7,PRDM2,ABCF1,TM7SF3,BCL2L12,MINK1,ZNF551,CDK11B,SLC7A8,C8orf33,CHD3,NDUFA1,YAP1,NFRKB,PDCD11,MYH9,RPL37,IRF6,SLK,MYO1C,CSRP2,FBRSL1,CAD,SH3BGRL3,TMOD3,FABP5,ACTN4,CTSD,ATG9A,MGST3,HSF1,PRR11,COL4A1,URI1,PARK7,EIF3A,IRF3,DIPK2A,AAK1,MELK,UACA,RACGAP1,SNX19,NR2F6,HSPB1,RAB13,NMB,TGFBR2,CCND1,PPP1CB,RBM42,TLE1,PLK2,VCP,CALD1,PSMB6,F2RL1,MCM2,PPFIBP1,EED,CGREF1,NELFB,FRMD8,BSG,ZFP36L2,GLG1,PPP2R1A,RPL31,MAP7D1,RPL18A,UBC,SPART,CUX1,PAFAH1B2,G6PD,RBM34,RPL29,SERTAD1,CMBL,PLOD3,NDUFV1,PPIB,ATP5ME,MCM8,FBXL3,DDAH1,PPIA,TRIM28,RPN1,SLC25A24,TUBB2A,PRELID1,SQSTM1,CMSS1,IGFBP4,EIF3G,PRMT5,ATP5PB,MTCL2,LAMC1,VSIR,PNN,PKM,TSPO,ATP5F1C,RBIS,SRSF9,EPDR1,EEF1D,FERMT1,SERPINB2,TMEM248,AGO2,NCAPD3,RNF40,NAP1L1,TBC1D20,RPL19,RPS6KA4,PLOD1,LYPLA2,USP14,TNRC18,TMX4,PSMA6,MMP1,TES,CLDN11,TRAM2,CHMP2A,CLINT1,EHD2,KRT6A,SPTAN1,AMIGO2,NDUFB9,GNB4,SLC12A6,LY6E,MOCS2,FASN,SLC20A1,LPCAT2,CKB,EPHA2,AQP3,RALY,LCP1,SERINC2,H1-2,TFAM,ALG3,LIMA1,ITGB1,SLC6A8,POGLUT3,IGFBP3,XRN2,SETD5,VGLL1,NUDT21,TBL3,SIPA1L3,HM13,TCOF1,SREBF1,PAK1,TMEM41A,COL17A1,IMPDH2,AHNAK2,FYB1,ANKRD52,EPN1,AURKAIP1,NOSIP,PLEC,ZNFX1,RBBP9,EIF2S3,LAMC2,PRKCA,RAB32,CUL5,STK17A,PTTG1IP,TNFAIP2,HNRNPA2B1,TRA2A,PDXK,LAPTM4A,GIPC1,RAB1B,CEP57,SF3B2,NOP56,CLSTN1,LSR,PYCR2,SPINT1,GLUD1,NOC2L,UBXN4,PNPLA2,CPSF1,SEMA3C,CENPB,NAPRT,LAD1,DST,RAB31,ZNF518A,INSR,USF2,APP,NDUFB8,IFI44,RAB11FIP5,UPK1B,AGTRAP,GPAA1,PSMB4,TRIM29,CLPTM1L,MUS81,CALB1,STT3A,MAZ,AFAP1-AS1,ATP5MC3,P4HB,NTHL1,GFUS,FLRT2,DSP,C19orf12,ARL8B,CLDN1,PRDX3,CDK2AP1,COL12A1,ANO1,FKBP8,PLXNB2,CASP4,TBC1D9B,RITA1,CANX,PSAP,SRM,SH3PXD2A,CAPN2,TRMT6,DIAPH1,IRAK1,CTTN,RPL26L1,JPT1,HIP1R,RRBP1,FAM83A,PCYOX1,EPPK1,ADGRG1,RPS3,PRKCSH,UBE2L6,TACC3,GFOD1,CTSB,EPAS1,KIF1C,ZRANB2,CSNK2A1,TRA2B,NSD2,ARCN1,LNX2,INHBB	367	
Cellular Movement, Hair and Skin Development and Function	cell movement	Cell movement of keratinocytes	2.27E-08	 	0.637	 	0.870	PAK1,LAMA3,COL17A1,JUP,PTK2,MMP1,PLEC,TGFBR2,AHR,EMP1,ITGB1,FERMT1,SERPINB2,KLF5,ACTN4,KRT6A,SH3PXD2A	17	
Cell Death and Survival, Organismal Injury and Abnormalities	cell death	Cell death of central nervous system cells	2.46E-08	 	1.074	 	1.011	FADD,NFKBIA,SDHB,BEX3,GAPDH,CDKN1A,NAE1,CTSD,PTGES,NPM1,MAPK9,SH3PXD2A,HSF1,CDK4,SREBF1,PARK7,PAK1,TNFRSF21,APP,EGR1,PAWR,PPP3CA,BAD,RPS3,HSPB1,PERP,ATF4,PRNP,HSPA5,SP3,CALB1,GAL,CDK1,BCL2L12,P4HB,PSMB8,CDC25B	37	
Cellular Development, Cellular Growth and Proliferation	cell proliferation	Cell proliferation of cervical cancer cell lines	2.46E-08	 	0.096	 	0.360	SQSTM1,DLAT,SLC20A1,ANXA6,YAP1,PKM,EPHA2,NQO1,RALY,SLC3A2,BSG,FSTL3,NDUFA13,GLUD1,FTL,GAPDH,CDKN1A,AGO2,ACTN4,ATG9A,MAPK9,FGFR3,S100A8,URI1,PAK1,RACGAP1,EGR1,AATF,TFAP2A,BAD,CD276,ATF4,CCND1,TUBB2A,FTH1,AURKB,CDC25B	37	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	brain glioma	Malignant brain glioma	2.49E-08	 	 	 	 	EDEM1,LAMA3,RPS24,MDC1,HLA-E,HNRNPL,FADD,RPS5,NME4,SMARCD2,LIN7C,PES1,UBXN1,TCHP,AKR1C2,LAMB3,UBE2T,SERPINB13,TOP1MT,DPP3,OTUB1,MISP,CBX3,MAPK9,CHST12,REXO2,CLCN3,BCAT1,EFNB1,NECTIN1,IFI30,PCDH7,FBL,JUP,RPS7,PABPC1,PTK2,TAPBP,PLCD3,CALR,UBAP2L,NOLC1,AHR,HNRNPA1,GSN,CAMK2G,BUD13,EIF3K,EPHX1,SLC25A39,HLA-C,RPL36,DSC3,FST,BUD31,SNX10,TAF1D,EI24,DLAT,CDIN1,LGALS1,SAMD4B,NDRG1,TTC1,RBBP7,METAP2,B4GALT1,TGFBI,CNN2,H2BC12,KRT4,RERE,PYGB,HSPA8,EGLN1,NDUFA11,KRT14,BCAM,ZCCHC3,FGFR3,S100A8,SUN1,SUB1,AKR1C1,EGR1,DAAM1,CD276,DPH7,PRDM2,ABCF1,TM7SF3,BCL2L12,MINK1,ZNF551,CDK11B,SLC7A8,C8orf33,CHD3,NDUFA1,YAP1,NFRKB,PDCD11,MYH9,RPL37,IRF6,SLK,MYO1C,CSRP2,FBRSL1,CAD,SH3BGRL3,TMOD3,FABP5,ACTN4,CTSD,ATG9A,MGST3,HSF1,PRR11,COL4A1,URI1,PARK7,EIF3A,IRF3,DIPK2A,AAK1,MELK,UACA,RACGAP1,SNX19,NR2F6,HSPB1,RAB13,NMB,TGFBR2,CCND1,PPP1CB,RBM42,TLE1,PLK2,VCP,CALD1,PSMB6,F2RL1,MCM2,PPFIBP1,EED,CGREF1,NELFB,FRMD8,BSG,ZFP36L2,GLG1,PPP2R1A,RPL31,MAP7D1,RPL18A,UBC,SPART,CUX1,PAFAH1B2,G6PD,RBM34,RPL29,SERTAD1,CMBL,PLOD3,NDUFV1,PPIB,ATP5ME,MCM8,FBXL3,DDAH1,PPIA,TRIM28,RPN1,SLC25A24,PRELID1,SQSTM1,CMSS1,IGFBP4,EIF3G,ATP5PB,MTCL2,LAMC1,VSIR,PNN,PKM,TSPO,ATP5F1C,RBIS,SRSF9,EPDR1,EEF1D,FERMT1,SERPINB2,TMEM248,AGO2,NCAPD3,RNF40,NAP1L1,TBC1D20,RPL19,RPS6KA4,PLOD1,LYPLA2,USP14,TNRC18,TMX4,PSMA6,MMP1,TES,CLDN11,TRAM2,CHMP2A,CLINT1,EHD2,KRT6A,SPTAN1,AMIGO2,NDUFB9,GNB4,SLC12A6,LY6E,MOCS2,FASN,SLC20A1,LPCAT2,CKB,EPHA2,AQP3,RALY,LCP1,SERINC2,H1-2,TFAM,ALG3,LIMA1,ITGB1,SLC6A8,POGLUT3,IGFBP3,XRN2,SETD5,VGLL1,NUDT21,TBL3,SIPA1L3,HM13,TCOF1,SREBF1,PAK1,TMEM41A,COL17A1,IMPDH2,AHNAK2,FYB1,ANKRD52,EPN1,AURKAIP1,NOSIP,PLEC,ZNFX1,RBBP9,EIF2S3,LAMC2,PRKCA,RAB32,CUL5,STK17A,PTTG1IP,TNFAIP2,HNRNPA2B1,TRA2A,PDXK,LAPTM4A,GIPC1,RAB1B,CEP57,SF3B2,NOP56,CLSTN1,LSR,PYCR2,SPINT1,GLUD1,NOC2L,UBXN4,PNPLA2,CPSF1,SEMA3C,CENPB,NAPRT,LAD1,DST,RAB31,ZNF518A,INSR,USF2,APP,NDUFB8,IFI44,RAB11FIP5,UPK1B,AGTRAP,GPAA1,PSMB4,TRIM29,CLPTM1L,MUS81,CALB1,STT3A,MAZ,ATP5MC3,P4HB,NTHL1,GFUS,FLRT2,DSP,C19orf12,ARL8B,CLDN1,PRDX3,CDK2AP1,COL12A1,ANO1,FKBP8,PLXNB2,CASP4,TBC1D9B,RITA1,CANX,PSAP,SRM,SH3PXD2A,CAPN2,TRMT6,DIAPH1,IRAK1,CTTN,RPL26L1,JPT1,HIP1R,RRBP1,FAM83A,PCYOX1,EPPK1,ADGRG1,RPS3,PRKCSH,UBE2L6,TACC3,GFOD1,CTSB,EPAS1,KIF1C,ZRANB2,CSNK2A1,TRA2B,NSD2,ARCN1,LNX2,INHBB	363	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	colon carcinoma	Colon carcinoma	2.50E-08	 	 	 	 	LAMA3,RRP1B,HLA-E,HNRNPL,FADD,RPS5,SMARCD2,UBXN1,ZYX,ADI1,CALU,LAMB3,PSMA2,TOP1MT,OTUB1,MISP,CBX3,MAPK9,CCNA1,EEF1A1,NECTIN1,IFI30,PCDH7,GTF3A,FBL,JUP,PABPC1,ADISSP,TAPBP,UBAP2L,HNRNPA1,GSN,DSTN,APLP2,EPHX1,CLTB,H1-3,TRIM16,H1-0,COX6C,SF3A2,EI24,DLAT,NELFA,PSMD7,SAMD4B,NDRG1,YKT6,TTC1,TGFBI,KRT4,RERE,HSPA8,KRT14,BCAM,FGFR3,BTBD3,TMEM230,DBI,TM9SF3,EGR1,PPP3CA,CD276,PRDM2,FDX1,RCN1,RPS10-NUDT3,AURKB,MINK1,TMEM126A,ZNF551,MT1E,CDK11B,CHD3,NFRKB,PDCD11,MYH9,IRF6,MYO1C,CSRP2,CAD,SH3BGRL3,ATG9A,MGST3,ORC3,TTYH3,PRR11,FABP4,SLC7A1,TMEM126B,MELK,UACA,SNX19,NR2F6,BAD,HSPB1,CDC42EP1,SLC25A5,TGFBR2,HNRNPH1,CCND1,FAM83D,TLE1,KLF5,PLK2,VCP,CALD1,CHPT1,CSNK1A1,MCM2,PPFIBP1,NQO1,CGREF1,FRMD8,ZFP36L2,GLG1,TXNDC9,PPP2R1A,PMEPA1,MAP7D1,ECHS1,CUX1,G6PD,CDK4,PPIB,PPIA,TRIM28,F3,SLC25A24,TUBB2A,SQSTM1,CMSS1,CLDN7,MTCL2,LAMC1,PKM,PLEKHF1,SBDS,ABL2,SRSF9,EPDR1,FERMT1,PVR,SERPINB2,NAP1L1,CYP1B1,RPL19,PLOD1,USP14,TNRC18,SBNO2,TFAP2A,EXOSC4,COXFA4,CLDN11,NFE2L3,PDLIM1,KRT6A,SPTAN1,KRT17,GNB4,SLC12A6,GPC1,FASN,SLC20A1,LPCAT2,EPHA2,HSPE1,RALY,SLC3A2,SPINT2,LCP1,H1-2,CST3,TFAM,ALG3,ITGB1,XRN2,NPM1,TBL3,PIM3,SIPA1L3,HM13,TCOF1,SREBF1,ID1,PAK1,COL17A1,IMPDH2,AHNAK2,B2M,FYB1,PIGU,EPN1,NOSIP,PLEC,ZNFX1,RBBP9,EIF2S3,PRKCA,SP3,PTTG1IP,TNFAIP2,HNRNPA2B1,ZNRD2,CDK1,PDXK,CEP57,PLAAT3,CLSTN1,HNRNPC,MTMR2,MKKS,SPINT1,NOC2L,CPSF1,SEMA3C,GNL1,NAPRT,DST,ZNF518A,CD55,INSR,RPL22,NUP107,RAB11FIP5,FAM241B,TRIM29,CLPTM1L,RNASEH2C,MAZ,P4HB,FLRT2,DSP,HNRNPF,MRPS12,CLDN1,CDK2AP1,COL12A1,ANO1,FKBP8,CASP4,TBC1D9B,CANX,PSAP,KRT13,SRM,TRMT6,DIAPH1,IRAK1,HIP1R,RRBP1,EPPK1,ADGRG1,DNAJA2,SLC39A4,TACC3,ATP5MG,HSPA5,TIMP3,EPAS1,ICMT,KIF1C,ZRANB2,CSNK2A1,TRA2B,NSD2,GAL,LNX2,INHBB	270	
Organismal Injury and Abnormalities	fibrosis	Fibrosis	2.64E-08	 	-0.176	 	-0.259	SQSTM1,LGMN,LAMA3,CLSTN1,YAP1,PKM,NFKBIA,LIN7C,FSTL3,MYO1C,JUND,PNPLA2,AGO2,DPP3,CYP1B1,RPS6KA4,HSF1,COL4A1,USP14,IRF3,CD55,BDH1,INSR,APP,PTK2,MMP1,AGTRAP,HSPB1,CALR,TGFBR2,AHR,TRAM2,GSN,CAMK2G,TUBA1B,PPP1CB,KLF5,FST,SPTAN1,PSMB8,KRT17,GFUS,FOSL2,EI24,SRSF3,MT2A,F2RL1,LGALS1,DSP,LY6E,CLDN1,NQO1,PRDX3,PCNA,B4GALT1,BSG,SERINC2,RERE,CST3,GLG1,SERPINB1,SEC11A,HSPA8,ITGB1,CDKN1A,IGFBP3,NAE1,TPM1,NPM1,CD151,ECHS1,SH3PXD2A,NUDT21,CAPN2,FGFR3,IRAK1,S100A8,CDK4,SREBF1,ID1,FH,PAK1,PTPN2,IMPDH2,B2M,EGR1,PPP3CA,STMN1,PPIA,EMP1,HSPA5,CTSB,TIMP3,F3,EPAS1,CSNK2A1	96	
Cellular Function and Maintenance	homeostasis	Homeostasis of blood cells	2.67E-08	Decreased	-2.407	 	-2.000	PRMT5,SLC7A8,LAMA3,RPS24,YAP1,PKM,HNRNPL,FADD,NFKBIA,ABL2,EEF1D,ADRM1,MAPK9,HSF1,EFNB1,PARK7,IRF3,RPL22,NR2F6,TAPBP,BAD,HSPB1,UBAP2L,TGFBR2,PRNP,AHR,CCND1,FOSL2,LGALS1,EED,AQP3,SLC3A2,BSG,ZFP36L2,CDKN1A,PPP2R1A,PSAP,IGFBP3,IRAK1,ID1,PTPN2,B2M,ID3,FYB1,EGR1,ADGRG1,PPP3CA,MAVS,DNAJA2,PRKCA,CUL5,SP3,SEPTIN9,EPAS1,RN7SL1,CSNK2A1,MINK1,PRELID1	58	
Cancer, Organismal Injury and Abnormalities	metastatic carcinoma	Metastatic carcinoma	2.82E-08	 	 	 	 	MT2A,PRMT5,HLA-E,EPHA2,CLDN1,FADD,BSG,TFAM,FTL,TOP1MT,MAPK9,FGFR3,CLCN3,EEF1A1,CDK4,IFI30,INSR,B2M,PPP3CA,PTK2,CD276,PLEC,NDUFB4,TGFBR2,PPIA,TRIM29,F3,EPAS1,TMSB4X,TUBB2A,AURKB	31	
Cell Death and Survival	anoikis	Anoikis	2.87E-08	Increased	2.563	 	2.408	COL4A1,EEF1A1,CDK11B,CTTN,PAK1,NDRG1,CD99,SLPI,FADD,PTK2,NFKBIA,PLEC,CALR,GLUD1,AHR,PRKCA,ITGB1,TLE1,TPM1,YWHAZ	20	
